"id","price","external_category","status","title","description","images","store","portal_status","shipping","shipping_weight_kg","free_shipping","hashtags","brand","model","stock"
"9788439283737-as_good_as_new","4.74","Novela contemporánea","as_good_as_new","Las voces del cementerio - Carlos Puerto, Aja David","Las voces del cementerio Autor: Carlos Puerto, Aja David Editorial: Gaviota Ediciones (2004) Idioma: Español ISBN: 9788439283737 Una intrigante novela que explora el misterio y la historia de un lugar olvidado. Perfecta para los amantes de la ficción contemporánea y el suspense. Sumérgete en una trama cautivadora y reflexiva. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1768769253/revolibro/books/9788439283737-01/las-voces-del-cementerio-carlos-puerto-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1768769254/revolibro/books/9788439283737-01/las-voces-del-cementerio-carlos-puerto-other-2.jpg","1","active","true","1","false","Novela contemporánea","","","1"
"9788439721338-fair","5.39","Novela negra","fair","El poder del perro","El poder del perro Autor: Don Winslow Editorial: Mondadori (2009) Idioma: Español ISBN: 9788439721338 Una poderosa novela que desentraña el oscuro mundo del narcotráfico y la corrupción. Don Winslow ofrece una narrativa intensa que atrapa desde la primera página, ideal para quienes buscan una lectura apasionante y reflexiva en el género del thriller. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763469605/revolibro/books/9788439721338-01/el-poder-del-perro-don-wislow-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1763469606/revolibro/books/9788439721338-01/el-poder-del-perro-don-wislow-other-2.jpg","1","active","true","1","false","Thriller|Novela negra","","","1"
"9788440663122-has_given_it_all","4.74","Juvenil - Thriller y misterio","has_given_it_all","Melodía Siniestra - R. L. Stine","MELODÍA SINIESTRA Autor: R. L. Stine Editorial: Scholastic (1996) Idioma: Español ISBN: 9788440663122 Descubre el misterio y la emoción en 'Melodía Siniestra' de R. L. Stine, un clásico de la literatura juvenil de terror. Atrévete a sumergirte en una trama intrigante que te mantendrá al borde de tu asiento. Perfecto para los amantes del suspense y la aventura. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1769939305/revolibro/books/9788440663122-01/melodia-siniestra-r-l-stine-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1769939306/revolibro/books/9788440663122-01/melodia-siniestra-r-l-stine-other-2.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1769939307/revolibro/books/9788440663122-01/melodia-siniestra-r-l-stine-other-3.jpg","1","active","true","1","false","Juvenil|Thriller y misterio","","","1"
"9788447371358-fair","6.29","Otros de no ficción","fair","Fotografía aplicada a cada profesión","Fotografía aplicada a cada profesión Autor: Desconocido Editorial: Desconocida (2011) Idioma: Español ISBN: 9788447371358 Aprende a utilizar la fotografía como herramienta clave en tu profesión. Este libro es ideal para aquellos que buscan mejorar su comunicación visual y marketing personal. Perfecto para fotógrafos, diseñadores y creativos que desean destacar. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763469526/revolibro/books/9788447371358-01/fotografia-aplicada-a-cada-profesion-other-1.jpg","1","active","true","1","false","Historia|Aficiones","","","1"
"9788449500152-good","4.59","Filosofía","good","El Anticristo","EL ANTICRISTO\n\nAutor: FRIEDRICH NIETZSCHE\nEditorial: Clásicos de Siempres (1998)\nIdioma: Español\nISBN: 9788449500152\n\nUna obra provocadora que desafía las creencias tradicionales y explora la moralidad desde una perspectiva crítica. Recomendado para quienes buscan profundizar en las ideas de Nietzsche.\n\nLibro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1778701980/revolibro/books/9788449500152-01/el-anticristo-friedrich-nietzsche-front-1.webp|https://res.cloudinary.com/di9ks68wq/image/upload/v1778701982/revolibro/books/9788449500152-01/el-anticristo-friedrich-nietzsche-other-2.webp","1","active","true","1","false","Filosofía|Religión y espiritualidad|Crítica de la religión|Nietzsche|Clásicos","","","1"
"9788466340618-fair","5.39","Novela negra","fair","Si no, lo matamos","Si no, lo matamos Autor: Rosa Ribas Editorial: Debolsillo, DEBOLSILLO (2017) Idioma: Español ISBN: 9788466340618 Una intrigante novela que te sumerge en un mundo de misterio y suspense. Rosa Ribas te ofrece una trama llena de tensión y giros inesperados, ideal para los amantes del thriller psicológico. No te lo puedes perder. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1763132627/revolibro/books/9788466340618-01/si-no-lo-matamos-rosa-ribas-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1763132628/revolibro/books/9788466340618-01/si-no-lo-matamos-rosa-ribas-other-2.jpg","1","active","true","1","false","Thriller|Novela negra","","","1"
"9788466347563-as_good_as_new","8.54","Literatura clásica","as_good_as_new","Cuentos completos","📚 Cuentos completos\n✍️ Autor: Ignacio Aldecoa\n📖 Editorial: Debolsillo (2019)\n📄 776 páginas | Idioma: Español\n📏 Dimensiones: 23.0 × 15.0 × 5.5 cm | Peso: 857g\n🏷️ Categoría: Literatura clásica\n🔖 ISBN: 9788466347563\n\nEsta recopilación incluye los relatos más destacados de Aldecoa, explorando temáticas universales con un estilo único. Una obra que no puedes dejar pasar si valoras la buena literatura.\n\nEstado: Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1765136363/revolibro/books/9788466347563-01/cuentos-completos-ignacio-aldecoa-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1765136364/revolibro/books/9788466347563-01/cuentos-completos-ignacio-aldecoa-other-2.jpg","1","active","true","2","false","Clásicos|Antiguo","","","1"
"9788466726467-as_good_as_new","4.99","Infantil - Aventuras","as_good_as_new","La Ciudad De Gaturguga - Jose Gonzalez Torices","La Ciudad De Gaturguga Autor: Jose Gonzalez Torices Editorial: Grupo Anaya Comercial (2005) Idioma: Español ISBN: 9788466726467 La Ciudad De Gaturguga es una obra encantadora que transporta a los lectores a un mundo lleno de aventuras y personajes inolvidables. Ideal para disfrutar en familia, este libro fomenta la imaginación y el amor por la lectura. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1761976838/revolibro/books/9788466726467/la-ciudad-de-gaturguga-jose-gonzalez-torices-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761976840/revolibro/books/9788466726467/la-ciudad-de-gaturguga-jose-gonzalez-torices-other-2.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761976841/revolibro/books/9788466726467/la-ciudad-de-gaturguga-jose-gonzalez-torices-other-3.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761976842/revolibro/books/9788466726467/la-ciudad-de-gaturguga-jose-gonzalez-torices-other-4.jpg","1","active","true","1","false","Infantil|Aventuras","","","1"
"9788466795142-as_good_as_new","4.99","Infantil - Aventuras","as_good_as_new","Fede quiere ser pirata - Pablo Aranda","Fede quiere ser pirata Autor: Pablo Aranda Editorial: Anaya (2012) Idioma: Español ISBN: 9788466795142 Fede quiere ser pirata es una emocionante historia que invita a los jóvenes lectores a soñar y aventurarse en un mundo lleno de imaginación. A través de las peripecias de Fede, los niños aprenderán sobre la valentía y la amistad en un entorno fantástico. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1761977264/revolibro/books/9788466795142/fede-quiere-ser-pirata-pablo-aranda-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761977265/revolibro/books/9788466795142/fede-quiere-ser-pirata-pablo-aranda-other-2.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761977266/revolibro/books/9788466795142/fede-quiere-ser-pirata-pablo-aranda-other-3.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1761977267/revolibro/books/9788466795142/fede-quiere-ser-pirata-pablo-aranda-other-4.jpg","1","active","true","1","false","Infantil|Aventuras","","","1"
"9788467050028-as_good_as_new","5.69","Humor","as_good_as_new","Historias de un náufrago hipocondríaco","Historias de un náufrago hipocondríaco Autor: Defreds Editorial: Espasa (2017) Idioma: Español ISBN: 9788467050028 Esta obra de Defreds te llevará a un viaje lleno de humor y reflexión. Un náufrago hipocondríaco comparte sus aventuras y desventuras, ofreciendo una mirada fresca y divertida sobre la vida y la existencia. Ideal para quienes buscan una lectura amena y conmovedora. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1764874646/revolibro/books/9788467050028-01/historias-de-un-naufrago-hipocondriaco-defreds-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1764874648/revolibro/books/9788467050028-01/historias-de-un-naufrago-hipocondriaco-defreds-other-2.jpg","1","active","true","1","false","Humor","","","1"
"9788467249101-as_good_as_new","9.99","Novela contemporánea","as_good_as_new","El Prisionero del cielo - Carlos Ruiz Zafón","El Prisionero del cielo Autor: Carlos Ruiz Zafón Editorial: Planeta (2012) Idioma: Español ISBN: 9788467249101 Sumérgete en un viaje literario por la Barcelona de la posguerra, donde los secretos y la magia se entrelazan en una narrativa cautivadora. Esta novela te atrapará desde la primera página, revelando oscuros misterios y emociones profundas. Ideal para los aficionados a la literatura contemporánea y los thrillers psicológicos. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1774366673/revolibro/books/9788467249101-01/el-prisionero-del-cielo-carlos-ruiz-zafon-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1774366675/revolibro/books/9788467249101-01/el-prisionero-del-cielo-carlos-ruiz-zafon-other-2.jpg","1","active","true","2","false","Novela contemporánea","","","1"
"9788467252378-as_good_as_new","4.74","Novela contemporánea","as_good_as_new","Misión olvido - María Dueñas","Misión olvido Autor: María Dueñas Editorial: Círculo de Lectores (2012) Idioma: Español ISBN: 9788467252378 Una novela cautivadora que combina romance y misterio en un paisaje inolvidable. Perfecta para los amantes de la literatura contemporánea que buscan una lectura emocionante y profunda. Esta historia te hará reflexionar sobre el pasado y el presente. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1771356480/revolibro/books/9788467252378-01/mision-olvido-maria-duenas-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1771356481/revolibro/books/9788467252378-01/mision-olvido-maria-duenas-other-2.jpg","1","active","true","2","false","Novela contemporánea","","","1"
"9788467861327-as_good_as_new","4.99","Juvenil","as_good_as_new","El colegio más raro del mundo","El colegio más raro del mundo Autor: Pablo Aranda Editorial: Anaya, ANAYA INFANTIL Y JUVENIL (2014) Idioma: Español ISBN: 9788467861327 Una historia fascinante que transporta a los jóvenes lectores a un colegio lleno de sorpresas y aventuras. Perfecto para estimular la imaginación y el amor por la lectura. Sumérgete en un mundo de posibilidades donde cada página es una nueva aventura. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788467861327-03/el-colegio-mas-raro-del-mundo-pablo-aranda-other-1.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","2"
"9788476602553-as_good_as_new","4.74","Infantil","as_good_as_new","Cicle bis","Cicle bis Autor: David Duran Gisbert Editorial: Edicions Bromera, S.L. (1996) Idioma: Valenciano/Catalán ISBN: 9788476602553 'Cicle bis' es una obra que invita a reflexionar sobre la vida y la sociedad actual. Con un enfoque fresco y provocador, este libro es perfecto para aquellos que buscan profundizar en temas contemporáneos. Ideal para amantes de la literatura en valenciano. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1768232858/revolibro/books/9788476602553-01/cicle-bis-david-duran-gisbert-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1768232862/revolibro/books/9788476602553-01/cicle-bis-david-duran-gisbert-other-2.jpg","1","active","true","1","false","Infantil","","","1"
"9788476726617-as_good_as_new","4.99","Literatura clásica","as_good_as_new","La isla de los pingüinos - Anatole France","La isla de los pingüinos Autor: Anatole France Editorial: Ediciones Espuela de Plata (1995) Idioma: Español ISBN: 9788476726617 Esta obra satírica narra la historia de unos pingüinos creados por Dios que experimentan absurdas transformaciones. Un relato que invita a una profunda reflexión sobre la naturaleza humana y la sociedad. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762111462/revolibro/books/9788476726617/la-isla-de-los-pinguinos-anatole-france-other-1.jpg","1","active","true","1","false","Clásicos|Antiguo","","","1"
"9788477204053-good","4.0","Filosofía","good","El caballero de la armadura oxidada - Robert Fisher","El caballero de la armadura oxidada Autor: Robert Fisher Editorial: Obelisco (1994) Idioma: Español ISBN: 9788477204053 Este libro narra la conmovedora historia de un caballero que, atrapado en su propia armadura, emprende un viaje hacia la autenticidad y el autoconocimiento. Una obra profunda que invita a la reflexión y al crecimiento personal. Ideal para quienes buscan inspiración en su vida diaria. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1775065618/revolibro/books/9788477204053-02/el-caballero-de-la-armadura-oxidada-robert-fisher-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1775065619/revolibro/books/9788477204053-02/el-caballero-de-la-armadura-oxidada-robert-fisher-other-2.jpg","1","active","true","1","false","Filosofía","","","1"
"9788483835548-fair","5.49","Novela negra y thriller","fair","El chino","EL CHINO\n\nAutor: Henning Mankell\nEditorial: Tusquets Editores, S.A. (2010)\nIdioma: Español\nISBN: 9788483835548\n\nIntrigante novela que sumerge al lector en un misterio apasionante. Ideal para quienes disfrutan de la literatura nórdica y los thrillers.\n\nLibro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788483835548-01/el-chino-henning-mankell-front-1.webp","1","active","true","1","false","Novela negra|Thriller","","","1"
"9788484286424-as_good_as_new","7.19","Literatura clásica","as_good_as_new","Desorden y dolor precoz","Desorden y dolor precoz Autor: Thomas Mann Editorial: Seix Barral (2011) Idioma: Español ISBN: 9788484286424 Una profunda reflexión sobre el desasosiego y la búsqueda de sentido. Thomas Mann despliega su maestría literaria en esta obra que invita a la introspección y el análisis. Perfecto para quienes buscan una lectura que desafíe su percepción de la realidad. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1764188703/revolibro/books/9788484286424-01/desorden-y-dolor-precoz-thomas-mann-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1764188705/revolibro/books/9788484286424-01/desorden-y-dolor-precoz-thomas-mann-other-2.jpg","1","active","true","2","false","Clásicos","","","1"
"9788484327059-good","4.99","Historia","good","Stalingrado","STALINGRADO\n\nAutor: Antony Beevor\nEditorial: Crítica, S. L. (2008)\nIdioma: Español\nISBN: 9788484327059\n\n""Stalingrado"" es una obra que relata la batalla más decisiva de la Segunda Guerra Mundial, ofreciendo un análisis profundo y cautivador. Ideal para los apasionados de la historia y la estrategia militar.\n\nLibro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1778702084/revolibro/books/9788484327059-01/stalingrado-antony-beevor-front-1.webp|https://res.cloudinary.com/di9ks68wq/image/upload/v1778702086/revolibro/books/9788484327059-01/stalingrado-antony-beevor-other-2.webp","1","active","true","1","false","Historia|Segunda Guerra Mundial|Guerra en el frente oriental|Batallas de la Segunda Guerra Mundial|Historia militar|Estrategia militar","","","1"
"9788489069558-fair","7.99","Juvenil","fair","Entrevèles","ENTREVÈLES\n\nAutor: Andreu Tintorer i Peiró\nEditorial: Institut Valencià de la Joventut (1999)\nIdioma: Valenciano/Catalán\nISBN: 9788489069558\nLínea: PRIMERA EDICIÓN\n\nEsta obra cautivadora explora la juventud y sus desafíos, ideal para aquellos que buscan reflexionar sobre la vida contemporánea en un contexto valenciano.\n\nLibro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1778856040/revolibro/books/9788489069558-01/entreveles-andreu-tintorer-i-peiro-front-1.webp|https://res.cloudinary.com/di9ks68wq/image/upload/v1778856042/revolibro/books/9788489069558-01/entreveles-andreu-tintorer-i-peiro-other-2.webp|https://res.cloudinary.com/di9ks68wq/image/upload/v1778856043/revolibro/books/9788489069558-01/entreveles-andreu-tintorer-i-peiro-other-3.webp","1","active","true","1","false","Juvenil|Romance|Literatura juvenil valenciana|Libro en valenciano|Literatura juvenil catalana|Romance juvenil|Institut Valencià de la Joventut","","","1"
"9788490065310-good","35.99","Filosofía","good","Breve historia de la filosofia moderna","Breve historia de la filosofía moderna Autor: Roger Scruton, Vicent Raga Editorial: RBA Libros (2013) Idioma: Español ISBN: 9788490065310 Sumérgete en las ideas de los grandes pensadores que han dado forma a nuestra comprensión del mundo. Esta obra es un viaje fascinante a través de la evolución del pensamiento filosófico moderno, ideal para quienes buscan profundizar en el tema. Un libro que no puede faltar en tu biblioteca. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762973361/revolibro/books/9788490065310-01/breve-historia-de-la-filosofia-moderna-roger-scruton-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762973362/revolibro/books/9788490065310-01/breve-historia-de-la-filosofia-moderna-roger-scruton-other-2.jpg","1","active","true","1","false","Filosofía","","","1"
"9788490264034-as_good_as_new","4.49","Novela contemporánea","as_good_as_new","Tzoé","Tzoé Autor: Isabel-Clara Simó Editorial: Bromera, Edicions Bromera, S.L. (2015) Idioma: Valenciano/Catalán ISBN: 9788490264034 Esta obra cautivadora explora temas de identidad y pertenencia, invitando a reflexionar sobre la diversidad cultural y la riqueza de las experiencias humanas. Una lectura imprescindible para quienes buscan profundizar en la literatura en valenciano. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","static/covers/9788490264034-02/tzoe-simo-other-1.jpg","1","active","true","1","false","Novela contemporánea","","","2"
"9788490431320-as_good_as_new","5.99","Juvenil - Fantasía y aventura","as_good_as_new","El clan de los náufragos 1. De aquí a la Luna y vuelta - Moon River","El clan de los náufragos 1. De aquí a la Luna y vuelta Autor: Moon River Editorial: Montena (2014) Idioma: Español ISBN: 9788490431320 Sumérgete en esta emocionante aventura que llevará a los lectores a través de un viaje extraordinario. Ideal para jóvenes exploradores, esta historia fomenta la imaginación y la pasión por la lectura. ¡No te lo pierdas! Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1775305599/revolibro/books/9788490431320-01/el-clan-de-los-naufragos-1-de-aqui-a-la-luna-y-vue-moon-river-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1775305600/revolibro/books/9788490431320-01/el-clan-de-los-naufragos-1-de-aqui-a-la-luna-y-vue-moon-river-other-2.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","1"
"9788490438800-as_good_as_new","4.74","Juvenil - Romance","as_good_as_new","Indomable: Diario de una Chica en Llamas - Bebi Fernández","Indomable: Diario de una Chica en Llamas Autor: Bebi Fernández Editorial: Montena (2024) Idioma: Español ISBN: 9788490438800 Sumérgete en la historia de una joven que enfrenta sus luchas internas y busca su identidad en un mundo lleno de desafíos. Esta novela es perfecta para quienes valoran el autoconocimiento y la superación personal. Una lectura que te hará reflexionar sobre la fortaleza y el crecimiento personal. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1768756440/revolibro/books/9788490438800-01/indomable-diario-de-una-chica-en-llamas-bebi-fernandez-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1768756441/revolibro/books/9788490438800-01/indomable-diario-de-una-chica-en-llamas-bebi-fernandez-other-2.jpg","1","active","true","1","false","Juvenil|Romance","","","1"
"9788491010579-as_good_as_new","3.8","Juvenil - Fantasía y aventura","as_good_as_new","Sant Jordi de les Galàxies","Sant Jordi de les Galàxies Autor: Jaume Copons Ramon, Liliana Fortuny Arnella Editorial: Combel Editorial (2016) Idioma: Valenciano/Catalán ISBN: 9788491010579 Sumérgete en una aventura mágica donde la fantasía y el amor por la lectura se entrelazan en el Día de Sant Jordi. Este libro es perfecto para despertar la imaginación en los más jóvenes y cultivar su pasión por los libros. Una historia cautivadora que no te puedes perder. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1764885392/revolibro/books/9788491010579-01/sant-jordi-de-les-galaxies-jaume-copons-ramon-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1764885394/revolibro/books/9788491010579-01/sant-jordi-de-les-galaxies-jaume-copons-ramon-other-2.jpg","1","active","true","1","false","Juvenil|Fantasía y aventura","","","1"
"9788493491536-as_good_as_new","5.99","Literatura clásica","as_good_as_new","Madame de Mauves - Henry James","Madame de Mauves Autor: Henry James Editorial: Anagrama (2007) Idioma: Español ISBN: 9788493491536 'Madame de Mauves' es una profunda exploración de la vida emocional de una mujer atrapada en un matrimonio sin amor. Henry James utiliza una prosa matizada para reflexionar sobre el deseo y la insatisfacción en la sociedad del siglo XIX, convirtiendo esta novela en una obra maestra de la literatura. Ideal para los amantes de la narrativa rica y compleja. Libro de segunda mano en buen estado, revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1762015053/revolibro/books/9788493491536/madame-de-mauves-henry-james-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762015054/revolibro/books/9788493491536/madame-de-mauves-henry-james-other-2.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1762015056/revolibro/books/9788493491536/madame-de-mauves-henry-james-other-3.jpg","1","active","true","1","false","Clásicos|Novela contemporánea","","","1"
"9788493676469-as_good_as_new","7.99","Otros de no ficción","as_good_as_new","El joven Lovecraft - José Oliver","El joven Lovecraft Autor: José Oliver Editorial: DIÁBOLO EDICIONES (2011) Idioma: Español ISBN: 9788493676469 Explora la vida y el legado de H.P. Lovecraft en esta intrigante obra. Ideal para los amantes del terror y la literatura fantástica, este libro te sumergirá en el universo de uno de los escritores más influyentes del género. ¡No te lo pierdas! Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1772136640/revolibro/books/9788493676469-01/el-joven-lovecraft-jose-oliver-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1772136642/revolibro/books/9788493676469-01/el-joven-lovecraft-jose-oliver-other-2.jpg","1","active","true","1","false","Historia","","","1"
"9788495973016-fair","40.0","Salud y bienestar","fair","Reflexologia Sexual - Mantak Chia, William U. Wei","Reflexologia Sexual Autor: Mantak Chia, William U. Wei Editorial: Ediciones Neo-Person S.L. (2003) Idioma: Español ISBN: 9788495973016 Este libro revela los secretos de la Reflexología Sexual, ofreciendo técnicas para mejorar la vida íntima y el bienestar emocional. Ideal para quienes buscan profundizar en el crecimiento personal y la conexión en pareja. Una guía indispensable para explorar la sexualidad de manera saludable. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1775065511/revolibro/books/9788495973016-01/reflexologia-sexual-mantak-chia-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1775065512/revolibro/books/9788495973016-01/reflexologia-sexual-mantak-chia-other-2.jpg","1","active","true","2","false","Salud","","","1"
"9788496336247-good","2.84","Juvenil","good","El diario secreto de Adrian Mole - Sue Townsend","El diario secreto de Adrian Mole Autor: Sue Townsend Editorial: Planeta & Oxford (2004) Idioma: Español ISBN: 9788496336247 Adéntrate en la vida de Adrian Mole, un adolescente que navega por las complejidades de crecer. Con un humor mordaz y situaciones hilarantes, este diario ofrece una mirada única a la vida cotidiana. Una obra imprescindible para quienes buscan una lectura divertida y reflexiva. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1768769236/revolibro/books/9788496336247-01/el-diario-secreto-de-adrian-mole-sue-townsend-other-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1768769237/revolibro/books/9788496336247-01/el-diario-secreto-de-adrian-mole-sue-townsend-other-2.jpg","1","active","true","2","false","Juvenil|Humor","","","1"
"9788496886537-as_good_as_new","5.99","Autoayuda","as_good_as_new","La Magia de Las Pequeñas Cosas - Estelle Laure","La Magia de Las Pequeñas Cosas Autor: Estelle Laure Editorial: Urano (2016) Idioma: Español ISBN: 9788496886537 Este libro inspirador te invita a descubrir la belleza de lo cotidiano y a transformar tu perspectiva sobre la vida. Ideal para quienes buscan motivación y reflexión, su prosa cautivadora resalta el poder de los pequeños momentos. Perfecto para amantes del crecimiento personal y la autoayuda. Libro de segunda mano revisado. Gracias por apoyar la reutilización. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1775302217/revolibro/books/9788496886537-01/la-magia-de-las-pequenas-cosas-estelle-laure-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1775302218/revolibro/books/9788496886537-01/la-magia-de-las-pequenas-cosas-estelle-laure-other-2.jpg","1","active","true","1","false","Autoayuda","","","1"
"9788499308586-as_good_as_new","5.69","Literatura clásica","as_good_as_new","Aloma - Mercè Rodoreda","Aloma Autor: Mercè Rodoreda Editorial: labutxaca (2014) Idioma: Valenciano/Catalán ISBN: 9788499308586 En 'Aloma', Mercè Rodoreda nos sumerge en la vida de una joven en su búsqueda de identidad y amor. Esta novela íntima y poética destaca por su profundidad emocional y su prosa cautivadora. Una obra imprescindible para los amantes de la literatura catalana. Libro de segunda mano revisado. Gracias por apoyar la reutilizacion. Puede contener sellos o firmas de propietarios anteriores.","https://res.cloudinary.com/di9ks68wq/image/upload/v1771274518/revolibro/books/9788499308586-01/aloma-merce-rodoreda-front-1.jpg|https://res.cloudinary.com/di9ks68wq/image/upload/v1771274520/revolibro/books/9788499308586-01/aloma-merce-rodoreda-other-2.jpg","1","active","true","1","false","Clásicos","","","1"
